date,next_month_end,ticker,horizon_days,pred_return,actual_return
2016-03-31,2016-04-29,EWH,21,-0.035337144994030734,0.0005058633541135116
2016-03-31,2016-04-29,EWI,21,-0.01819412492656458,0.041803436629092694
2016-03-31,2016-04-29,EWJ,21,-0.025946353776367448,0.0008766558060173679
2016-03-31,2016-04-29,EWL,21,-0.020484323995092257,0.029599641825944767
2016-03-31,2016-04-29,EWM,21,-0.08377902801607495,-0.040403984779420976
2016-03-31,2016-04-29,EWN,21,-0.02414391318278719,0.0048778651506311554
2016-03-31,2016-04-29,EWP,21,-0.009365654381718769,0.06107470577466945
2016-03-31,2016-04-29,EWQ,21,-0.04143261534957099,0.023573307869457993
2016-03-31,2016-04-29,EWS,21,-0.03740934585428446,0.000921179987187104
2016-03-31,2016-04-29,EWT,21,-0.03709919514826432,-0.057719956938454775
2016-03-31,2016-04-29,EWU,21,-0.03493398154390792,0.0401786504977244
2016-03-31,2016-04-29,EWW,21,-0.04069443802080963,0.00633148252803073
2016-03-31,2016-04-29,EWY,21,-0.06699645284471112,-0.010791321096842554
2016-03-31,2016-04-29,EWZ,21,-0.02753089453035462,0.12205345077975438
2016-03-31,2016-04-29,EZA,21,-0.07782335448180899,0.050744913238075506
2016-03-31,2016-04-29,INDA,21,-0.04489702141134122,-0.0022123808243701415
2016-03-31,2016-04-29,IWM,21,-0.03297689991531538,0.01672223441959675
2016-03-31,2016-04-29,KSA,21,-0.0034765835006693724,0.0911714450409562
2016-03-31,2016-04-29,MCHI,21,-0.03697182775959296,-0.005645551185579745
2016-03-31,2016-04-29,QQQ,21,-0.023909124136252347,-0.031867833723103756
2016-03-31,2016-04-29,SPY,21,-0.01798370089741541,0.003941157820741337
2016-03-31,2016-04-29,THD,21,-0.01992533398740315,0.008309700882397575
2016-03-31,2016-04-29,TUR,21,-0.0701037116246006,0.0483575650177126
2016-03-31,2016-04-29,VNM,21,0.0011666565261858608,0.029999860423801206
2016-04-29,2016-05-31,ASHR,21,0.005387604766138976,0.012541785534599503
2016-04-29,2016-05-31,ECH,21,-0.047442548160127274,-0.07684228491546774
2016-04-29,2016-05-31,EDEN,21,-0.016990323116815476,0.02323143535129235
2016-04-29,2016-05-31,EIDO,21,0.01833170363544223,-0.031182201614130767
2016-04-29,2016-05-31,EPHE,21,0.01177943907315937,0.06622862051717537
2016-04-29,2016-05-31,EPOL,21,-0.0019641260786404935,-0.08130937254269932
2016-04-29,2016-05-31,EWA,21,-0.034024007293977254,-0.024084495751336088
2016-04-29,2016-05-31,EWC,21,-0.03788837778384524,-0.0362207829255482
2016-04-29,2016-05-31,EWD,21,-0.024355993024028466,-0.022494300924573274
2016-04-29,2016-05-31,EWG,21,-0.02529410854088554,-0.011437211901737965
2016-04-29,2016-05-31,EWH,21,-0.006677662307333021,-0.001516686346235252
2016-04-29,2016-05-31,EWI,21,-0.05352254404001522,-0.04405983564282623
2016-04-29,2016-05-31,EWJ,21,-0.009628025963055453,0.03239886558465144
2016-04-29,2016-05-31,EWL,21,-0.015905560265601193,-0.0022867247183502304
2016-04-29,2016-05-31,EWM,21,-0.01132088245296492,-0.07368429194499726
2016-04-29,2016-05-31,EWN,21,-0.010064979620137637,0.007686422172519913
2016-04-29,2016-05-31,EWP,21,-0.0383107650376171,-0.031206782724150894
2016-04-29,2016-05-31,EWQ,21,-0.023117285226034623,-0.0020201154841251734
2016-04-29,2016-05-31,EWS,21,-0.005579388362840776,-0.04139854060843573
2016-04-29,2016-05-31,EWT,21,0.03688258397763211,0.021439363469750727
2016-04-29,2016-05-31,EWU,21,-0.042505116201320026,-0.011649130364621452
2016-04-29,2016-05-31,EWW,21,-0.03902914068416563,-0.07698007165970155
2016-04-29,2016-05-31,EWY,21,-0.014691003592200214,-0.0476556877267168
2016-04-29,2016-05-31,EWZ,21,-0.09211896332832437,-0.13791949075534993
2016-04-29,2016-05-31,EZA,21,-0.03400838125070216,-0.09766599188785352
2016-04-29,2016-05-31,INDA,21,-0.007751207677880845,0.021064338559551032
2016-04-29,2016-05-31,IWM,21,-0.013991403360454124,0.022404183963212088
2016-04-29,2016-05-31,KSA,21,-0.048418279137141806,-0.03814429104809447
2016-04-29,2016-05-31,MCHI,21,-0.020888601676894547,-0.0004729891537722519
2016-04-29,2016-05-31,QQQ,21,0.012116043096959128,0.04370027880198646
2016-04-29,2016-05-31,SPY,21,-0.0033945315808426857,0.01701165449749542
2016-04-29,2016-05-31,THD,21,-0.01824625703482141,-0.003973236051133866
2016-04-29,2016-05-31,TUR,21,-0.02897214781368651,-0.13707541427959757
2016-04-29,2016-05-31,VNM,21,-0.006891140582442334,-0.0013870026338526076
2016-05-31,2016-06-30,ASHR,22,-0.032778558009169734,-0.01899243629432268
2016-05-31,2016-06-30,ECH,22,0.018358541404067008,0.06495900260071719
2016-05-31,2016-06-30,EDEN,22,-0.03268727131325344,-0.04432213256456263
2016-05-31,2016-06-30,EIDO,22,-0.005182782749867276,0.1052775140375326
2016-05-31,2016-06-30,EPHE,22,-0.03838914864764398,0.05247098677526019
2016-05-31,2016-06-30,EPOL,22,0.03133740161614873,-0.022902987512544715
2016-05-31,2016-06-30,EWA,22,-0.01122497601420136,0.01418741565713244
2016-05-31,2016-06-30,EWC,22,-0.020383767506943595,0.009156309805657292
2016-05-31,2016-06-30,EWD,22,-0.022768329014516753,-0.03780280384208845
2016-05-31,2016-06-30,EWG,22,-0.019292435655232643,-0.0498755343368541
2016-05-31,2016-06-30,EWH,22,-0.025834992049841632,0.011446151466893983
2016-05-31,2016-06-30,EWI,22,-0.029490750502757623,-0.08174382949787817
2016-05-31,2016-06-30,EWJ,22,-0.01655484596604495,-0.016912608887163394
2016-05-31,2016-06-30,EWL,22,-0.01839829763431111,-0.003321811164028521
2016-05-31,2016-06-30,EWM,22,0.03207170189740771,0.060294214166357385
2016-05-31,2016-06-30,EWN,22,-0.022533981546546844,-0.05720241735324538
2016-05-31,2016-06-30,EWP,22,-0.028647619819440973,-0.08744164980357916
2016-05-31,2016-06-30,EWQ,22,-0.02068641573181562,-0.05023810637138171
2016-05-31,2016-06-30,EWS,22,-0.01577065439287062,0.04948125605201259
2016-05-31,2016-06-30,EWT,22,-0.027044496973299914,0.053223539942783615
2016-05-31,2016-06-30,EWU,22,-0.027402824857324037,-0.022796640058809547
2016-05-31,2016-06-30,EWW,22,0.020891095659222536,0.021753432858856225
2016-05-31,2016-06-30,EWY,22,0.01696398429885848,0.04642297565034226
2016-05-31,2016-06-30,EWZ,22,0.07227491563115218,0.1951076708990256
2016-05-31,2016-06-30,EZA,22,-0.018084122589949625,0.08465518128360228
2016-05-31,2016-06-30,INDA,22,-0.04003780195820894,0.01668303078183797
2016-05-31,2016-06-30,IWM,22,-0.038158281326080346,-0.00017379543507889395
2016-05-31,2016-06-30,KSA,22,-0.02684982215388232,0.01466679370707058
2016-05-31,2016-06-30,MCHI,22,-0.049880313884565486,0.010642790904505928
2016-05-31,2016-06-30,QQQ,22,-0.023602798755181897,-0.02278057406408407
2016-05-31,2016-06-30,SPY,22,-0.016420173343595024,0.0034760642595579316
2016-05-31,2016-06-30,THD,22,-0.01642830323290112,0.03491573376929402
2016-05-31,2016-06-30,TUR,22,-0.006866150526963821,0.02211359105804367
2016-05-31,2016-06-30,VNM,22,-0.018206996465975456,0.015277920016097957
2016-06-30,2016-07-29,ASHR,20,-0.007013951083830294,0.022306443274572763
2016-06-30,2016-07-29,ECH,20,-0.03027321542465422,0.04483689022512127
2016-06-30,2016-07-29,EDEN,20,0.011512490254702579,0.03395940314618917
2016-06-30,2016-07-29,EIDO,20,-0.0695108259105347,0.06214230064069848
2016-06-30,2016-07-29,EPHE,20,-0.01984500732229899,0.01148854037208591
2016-06-30,2016-07-29,EPOL,20,0.04615382693997239,0.03596704926895544
2016-06-30,2016-07-29,EWA,20,-0.008392419733897372,0.0740358934774501
2016-06-30,2016-07-29,EWC,20,-0.012179439061462238,0.029783689595770158
2016-06-30,2016-07-29,EWD,20,0.03809337904004284,0.024862905161075366
2016-06-30,2016-07-29,EWG,20,0.04489841840533848,0.06652793808435131
2016-06-30,2016-07-29,EWH,20,-0.014609477544076488,0.06741541693920294
2016-06-30,2016-07-29,EWI,20,0.0632266502112162,0.03133628922127074
2016-06-30,2016-07-29,EWJ,20,0.0042463441164086735,0.04869553210486943
2016-06-30,2016-07-29,EWL,20,0.0026152790737827836,0.018887105627066303
2016-06-30,2016-07-29,EWM,20,-0.03753148179479637,-0.009650352445371824
2016-06-30,2016-07-29,EWN,20,0.010195246279782744,0.04017248768509862
2016-06-30,2016-07-29,EWP,20,0.03623447620758946,0.05124093855386613
2016-06-30,2016-07-29,EWQ,20,0.02312183905405929,0.04722313138795253
2016-06-30,2016-07-29,EWS,20,-0.04142696289479475,0.004599822682783694
2016-06-30,2016-07-29,EWT,20,-0.01653237106391625,0.06975081000951633
2016-06-30,2016-07-29,EWU,20,0.0174596459852443,0.014964157954682422
2016-06-30,2016-07-29,EWW,20,-0.009023980559970668,-0.01369867003118741
2016-06-30,2016-07-29,EWY,20,-0.0267181330664924,0.06894573367536116
2016-06-30,2016-07-29,EWZ,20,-0.0904149450830315,0.10139163489734915
2016-06-30,2016-07-29,EZA,20,-0.06647653534820286,0.09226730566187147
2016-06-30,2016-07-29,INDA,20,-0.016189518851273066,0.058381127360962015
2016-06-30,2016-07-29,IWM,20,0.00024678111345144416,0.058749069478276406
2016-06-30,2016-07-29,KSA,20,0.002267264337589392,-0.04062243716501368
2016-06-30,2016-07-29,MCHI,20,-0.024911258504438094,0.0384527878931229
2016-06-30,2016-07-29,QQQ,20,0.004246451708544763,0.0715083025858283
2016-06-30,2016-07-29,SPY,20,-0.013753228463893041,0.03647131082137678
2016-06-30,2016-07-29,THD,20,-0.028824044690844874,0.07937849954658183
2016-06-30,2016-07-29,TUR,20,-0.012849578687026075,-0.04539722675275015
2016-06-30,2016-07-29,VNM,20,-0.01902184267214957,0.03898748171999111
2016-07-29,2016-08-31,ASHR,23,-0.013556931777308434,0.035405322630617464
2016-07-29,2016-08-31,ECH,23,-0.028051690225058046,-0.05019487927677657
2016-07-29,2016-08-31,EDEN,23,-0.04025239426495664,-0.015373770844499979
2016-07-29,2016-08-31,EIDO,23,-0.05367997998973273,-0.0177060435644929
2016-07-29,2016-08-31,EPHE,23,-0.021011889023652697,-0.03003535979221983
2016-07-29,2016-08-31,EPOL,23,-0.011277987278128121,0.023904479659350608
2016-07-29,2016-08-31,EWA,23,-0.04803979395012392,-0.032072791741358686
2016-07-29,2016-08-31,EWC,23,-0.009354089487557893,0.0027735452092587654
2016-07-29,2016-08-31,EWD,23,1.974112259528482e-05,0.018908156894765327
2016-07-29,2016-08-31,EWG,23,-0.03353296771071801,0.021832420942445196
2016-07-29,2016-08-31,EWH,23,-0.0476672478289929,0.006220520606376345
2016-07-29,2016-08-31,EWI,23,0.029201962694130668,0.008936678886078298
2016-07-29,2016-08-31,EWJ,23,-0.03755055341728719,0.01824222378031215
2016-07-29,2016-08-31,EWL,23,-0.020986247371186706,-0.0009929788919609273
2016-07-29,2016-08-31,EWM,23,-0.012964587396773197,-0.003654049770492107
2016-07-29,2016-08-31,EWN,23,-0.0042354031248742485,0.031561461632141574
2016-07-29,2016-08-31,EWP,23,7.224049452769776e-05,0.009139310760547303
2016-07-29,2016-08-31,EWQ,23,-0.026784763253601684,-0.0033400610438955036
2016-07-29,2016-08-31,EWS,23,-0.010972274894251566,-0.030219876887603414
2016-07-29,2016-08-31,EWT,23,-0.04281784414677903,0.0
2016-07-29,2016-08-31,EWU,23,0.00039704166486287384,0.010897440249549861
2016-07-29,2016-08-31,EWW,23,-0.025890477914305432,0.015901802599303405
2016-07-29,2016-08-31,EWY,23,-0.06254695980261593,0.012396601519550243
2016-07-29,2016-08-31,EWZ,23,-0.07030512412266365,0.008423684350931993
2016-07-29,2016-08-31,EZA,23,-0.08465066050435077,-0.09070462817694591
2016-07-29,2016-08-31,INDA,23,-0.03841293905888554,0.00033844855499176596
2016-07-29,2016-08-31,IWM,23,-0.02814030282127733,0.01784063118169854
2016-07-29,2016-08-31,KSA,23,0.03811222486786847,-0.027972933843363745
2016-07-29,2016-08-31,MCHI,23,-0.03245438222674546,0.062244235500417355
2016-07-29,2016-08-31,QQQ,23,-0.038989663866028645,0.0105006383492805
2016-07-29,2016-08-31,SPY,23,-0.012921760653768377,0.0011973508181115644
2016-07-29,2016-08-31,THD,23,-0.05312752675702703,0.01586464295593326
2016-07-29,2016-08-31,TUR,23,0.008026353937478081,0.003170260738628583
2016-07-29,2016-08-31,VNM,23,-0.027265285955191843,-0.0006581337189836001
2016-08-31,2016-09-30,ASHR,21,-0.031087264914683166,-0.022664099908217827
2016-08-31,2016-09-30,ECH,21,0.028983691728505345,0.010131428357800898
2016-08-31,2016-09-30,EDEN,21,-0.02219846322399943,-0.014726851205352998
2016-08-31,2016-09-30,EIDO,21,-0.02397926178423715,0.03605030372151585
2016-08-31,2016-09-30,EPHE,21,0.024381398245913566,-0.03044490657486565
2016-08-31,2016-09-30,EPOL,21,-0.0560364760343276,0.012784799334507602
2016-08-31,2016-09-30,EWA,21,-0.005582855432299971,0.03363026179101403
2016-08-31,2016-09-30,EWC,21,-0.020683309141276585,0.015013742656476703
2016-08-31,2016-09-30,EWD,21,-0.030546764398086124,0.017857538489662206
2016-08-31,2016-09-30,EWG,21,-0.02090074885965809,0.002289150767446957
2016-08-31,2016-09-30,EWH,21,-0.030748787179414983,0.0466000277676053
2016-08-31,2016-09-30,EWI,21,-0.05027334186664478,-0.023915182920729472
2016-08-31,2016-09-30,EWJ,21,-0.027446376632112357,0.021172633678009367
2016-08-31,2016-09-30,EWL,21,-0.01807884496643375,0.012259645857740864
2016-08-31,2016-09-30,EWM,21,1.5104044554181684e-05,-0.00855738524273053
2016-08-31,2016-09-30,EWN,21,-0.025524332037090813,0.008856575826406532
2016-08-31,2016-09-30,EWP,21,-0.04434895047913889,0.012075386966687418
2016-08-31,2016-09-30,EWQ,21,-0.02644357164623168,0.012148832211001714
2016-08-31,2016-09-30,EWS,21,0.020592943275588027,0.025495530424151536
2016-08-31,2016-09-30,EWT,21,-0.02004428086843424,0.04457739589309995
2016-08-31,2016-09-30,EWU,21,-0.018888316420512585,0.004438999453203918
2016-08-31,2016-09-30,EWW,21,-0.022401123074076157,-0.039429472168747925
2016-08-31,2016-09-30,EWY,21,-0.0397312570499565,0.03158822007670614
2016-08-31,2016-09-30,EWZ,21,-0.04821492281913464,0.0062647060404625865
2016-08-31,2016-09-30,EZA,21,0.02189624920971056,0.06739015511414825
2016-08-31,2016-09-30,INDA,21,-0.023984292548619,-0.005074434929604021
2016-08-31,2016-09-30,IWM,21,-0.014936020886429868,0.010738236051046623
2016-08-31,2016-09-30,KSA,21,0.0039041741650327477,-0.04351486970315577
2016-08-31,2016-09-30,MCHI,21,-0.015731395886301014,0.03721119470484591
2016-08-31,2016-09-30,QQQ,21,-0.010486420160591203,0.022135761430311485
2016-08-31,2016-09-30,SPY,21,-0.011620139668530705,5.8028778822105664e-05
2016-08-31,2016-09-30,THD,21,-0.03865154730488607,-0.027130780568110358
2016-08-31,2016-09-30,TUR,21,-0.059165199148854986,-0.0028968284464586658
2016-08-31,2016-09-30,VNM,21,-0.032711513666797365,-0.00527017290374554
2016-09-30,2016-10-31,ASHR,21,0.00506610117404005,0.0024411108189175135
2016-09-30,2016-10-31,ECH,21,0.0016416270286161438,0.08349140642066288
2016-09-30,2016-10-31,EDEN,21,0.010488975987450022,-0.04790211667130018
2016-09-30,2016-10-31,EIDO,21,-0.014155887408545231,-0.007186062006318994
2016-09-30,2016-10-31,EPHE,21,0.025409264280456867,-0.05126137938966602
2016-09-30,2016-10-31,EPOL,21,-0.00716285175377851,0.020307557306438406
2016-09-30,2016-10-31,EWA,21,-0.026000346904192728,-0.02966506617686837
2016-09-30,2016-10-31,EWC,21,-0.0006711751581758296,-0.013234556223256755
2016-09-30,2016-10-31,EWD,21,-0.010734077819817056,-0.05263175519612173
2016-09-30,2016-10-31,EWG,21,-0.0019221523769716864,-0.013703806203237634
2016-09-30,2016-10-31,EWH,21,-0.012980965992178572,-0.019991259587837984
2016-09-30,2016-10-31,EWI,21,-0.00010956485885826872,0.02359371321793291
2016-09-30,2016-10-31,EWJ,21,-0.017907133429934774,0.007177177454337436
2016-09-30,2016-10-31,EWL,21,-0.004864222364450943,-0.05040912408923237
2016-09-30,2016-10-31,EWM,21,0.012236348387788087,-0.01602971679662224
2016-09-30,2016-10-31,EWN,21,-0.02274913549389712,-0.023144389116844577
2016-09-30,2016-10-31,EWP,21,-0.021943966240289825,0.023490023677869676
2016-09-30,2016-10-31,EWQ,21,-0.008393027451829127,-0.0045529420942305165
2016-09-30,2016-10-31,EWS,21,-0.008929398377195086,-0.04696091550004322
2016-09-30,2016-10-31,EWT,21,-0.030274861658787344,0.0038215798996303896
2016-09-30,2016-10-31,EWU,21,-0.011784091927449003,-0.05303041091836447
2016-09-30,2016-10-31,EWW,21,0.007079191163981591,0.04847371960722535
2016-09-30,2016-10-31,EWY,21,-0.03409510439716079,-0.04782381809054104
2016-09-30,2016-10-31,EWZ,21,-0.005638711045183653,0.11947829152950562
2016-09-30,2016-10-31,EZA,21,0.018982942487386856,-0.013732939191343219
2016-09-30,2016-10-31,INDA,21,0.008039615033081926,-0.012580760551633041
2016-09-30,2016-10-31,IWM,21,-0.02000497883717134,-0.045970432024257546
2016-09-30,2016-10-31,KSA,21,0.0410955504302275,0.05668635993193938
2016-09-30,2016-10-31,MCHI,21,-0.023886324597044428,-0.02948440052928558
2016-09-30,2016-10-31,QQQ,21,-0.020090861087389222,-0.014572290353360495
2016-09-30,2016-10-31,SPY,21,-0.001558878163319788,-0.017336776612767224
2016-09-30,2016-10-31,THD,21,-0.023312107438975715,-0.020133101125704655
2016-09-30,2016-10-31,TUR,21,0.018329700765665535,-0.013206706963559633
2016-09-30,2016-10-31,VNM,21,-0.01923330735155604,-0.05099342047595712
2016-10-31,2016-11-30,ASHR,21,-0.0005642501331634131,0.050324810251255236
2016-10-31,2016-11-30,ECH,21,-0.047847429625775484,-0.06254689110266987
2016-10-31,2016-11-30,EDEN,21,0.039106139139925444,-0.07527896862078987
2016-10-31,2016-11-30,EIDO,21,0.010230604056482573,-0.11047619116733665
2016-10-31,2016-11-30,EPHE,21,0.03841448441783046,-0.08797734901461673
2016-10-31,2016-11-30,EPOL,21,-0.03018205936815277,-0.07799915121712941
2016-10-31,2016-11-30,EWA,21,-0.013382659964946697,0.007889379873294411
2016-10-31,2016-11-30,EWC,21,-0.0018449973787627583,0.026035536093682143
2016-10-31,2016-11-30,EWD,21,0.03466843975556522,-0.0018155681198963602
2016-10-31,2016-11-30,EWG,21,0.0022463089025139826,-0.04168272089101177
2016-10-31,2016-11-30,EWH,21,0.008081583253426894,-0.01854408400211882
2016-10-31,2016-11-30,EWI,21,-0.006000082727976919,-0.03590423003815957
2016-10-31,2016-11-30,EWJ,21,-0.007078564867387116,-0.01247055714351697
2016-10-31,2016-11-30,EWL,21,0.03437782052265548,-0.022750677083284043
2016-10-31,2016-11-30,EWM,21,0.000961416234994017,-0.08239343291748791
2016-10-31,2016-11-30,EWN,21,0.0012851734389820457,-0.03880711901921552
2016-10-31,2016-11-30,EWP,21,-0.03172658610271906,-0.08305995090634455
2016-10-31,2016-11-30,EWQ,21,-0.006383170417181283,-0.02494791668246632
2016-10-31,2016-11-30,EWS,21,0.02374792526913816,0.016907850487937637
2016-10-31,2016-11-30,EWT,21,-0.02072200130082491,-0.024746004988349113
2016-10-31,2016-11-30,EWU,21,0.03558815618972755,0.001999876572338577
2016-10-31,2016-11-30,EWW,21,-0.022327603240466343,-0.13200867623368806
2016-10-31,2016-11-30,EWY,21,0.025881412824295902,-0.03775952520180381
2016-10-31,2016-11-30,EWZ,21,-0.04458196278482007,-0.11308261166483735
2016-10-31,2016-11-30,EZA,21,-0.0023299336871770437,-0.0806511629945521
2016-10-31,2016-11-30,INDA,21,0.027499961905119052,-0.07265851279929392
2016-10-31,2016-11-30,IWM,21,0.03764531787516057,0.11063296815185986
2016-10-31,2016-11-30,KSA,21,-0.040532990981137496,0.14773038366270375
2016-10-31,2016-11-30,MCHI,21,0.023103125838119354,-0.009560227412757083
2016-10-31,2016-11-30,QQQ,21,0.004504041520744906,0.004359059850271851
2016-10-31,2016-11-30,SPY,21,0.01014750155673072,0.03683812800865138
2016-10-31,2016-11-30,THD,21,0.012495009919737177,-0.002360495070892421
2016-10-31,2016-11-30,TUR,21,0.01697890810975733,-0.14828677083001385
2016-10-31,2016-11-30,VNM,21,0.017960077583183853,-0.06629444618768443
2016-11-30,2016-12-30,ASHR,21,-0.037487889894427084,-0.08733473058785801
2016-11-30,2016-12-30,ECH,21,-0.018257460199769038,-0.0009330740040689456
2016-11-30,2016-12-30,EDEN,21,-0.005090123903817023,0.043623094411310515
2016-11-30,2016-12-30,EIDO,21,0.019264789100381208,0.034518532221501586
2016-11-30,2016-12-30,EPHE,21,0.02785220499644403,0.008469911363713445
2016-11-30,2016-12-30,EPOL,21,-0.001360164333381375,0.07765200059957444
2016-11-30,2016-12-30,EWA,21,-0.004460230394157105,0.016197254504030534
2016-11-30,2016-12-30,EWC,21,-0.03082275029021142,0.015429866820440896
2016-11-30,2016-12-30,EWD,21,-0.008203275122273812,0.04529274326809207
2016-11-30,2016-12-30,EWG,21,0.021204334222084897,0.06681877918187706
2016-11-30,2016-12-30,EWH,21,-0.0181482728905189,-0.06995587312668183
2016-11-30,2016-12-30,EWI,21,-0.012197349664906265,0.12342680983682852
2016-11-30,2016-12-30,EWJ,21,-0.004448908034527133,-0.009229739647385271
2016-11-30,2016-12-30,EWL,21,0.017862973490867295,0.03979418621526398
2016-11-30,2016-12-30,EWM,21,0.029820278786603982,0.0014379269309938714
2016-11-30,2016-12-30,EWN,21,0.010257881124942525,0.03962365629466302
2016-11-30,2016-12-30,EWP,21,0.012331051914035607,0.08041779080785671
2016-11-30,2016-12-30,EWQ,21,0.0032137191137522336,0.05580094500287358
2016-11-30,2016-12-30,EWS,21,-0.005819911784850418,-0.022418795214320553
2016-11-30,2016-12-30,EWT,21,-0.0033596682028299574,-0.02200812304262545
2016-11-30,2016-12-30,EWU,21,0.005083745905319459,0.03509431973073629
2016-11-30,2016-12-30,EWW,21,0.00010395626743808783,0.0011216859091047748
2016-11-30,2016-12-30,EWY,21,-0.01235685429804756,0.011269993685066426
2016-11-30,2016-12-30,EWZ,21,-0.00425893831439772,0.008150961135465096
2016-11-30,2016-12-30,EZA,21,0.01753650787294303,0.040965357715536665
2016-11-30,2016-12-30,INDA,21,-0.012552366702400675,-0.0016837134124327857
2016-11-30,2016-12-30,IWM,21,-0.024956036132314452,0.02884425870555174
2016-11-30,2016-12-30,KSA,21,-0.08354093220228476,0.01967992542336039
2016-11-30,2016-12-30,MCHI,21,-0.021199645937458267,-0.05291012106179338
2016-11-30,2016-12-30,QQQ,21,-0.011101547704872483,0.011322721696420013
2016-11-30,2016-12-30,SPY,21,-0.01336125822373524,0.02027186999131314
2016-11-30,2016-12-30,THD,21,-0.021083014740477246,0.014156906534257496
2016-11-30,2016-12-30,TUR,21,0.06643184495486776,0.022034512745729096
2016-11-30,2016-12-30,VNM,21,0.023558893926640456,-0.001126474316934245
2016-12-30,2017-01-31,ASHR,20,0.026122311979937196,0.06396579271842762
2016-12-30,2017-01-31,ECH,20,0.013092411127040737,0.03901659903448307
2016-12-30,2017-01-31,EDEN,20,-0.02478676434811866,0.05667763429237693
2016-12-30,2017-01-31,EIDO,20,0.0007649535354801174,0.011603832535504566
2016-12-30,2017-01-31,EPHE,20,0.018944015338820064,0.05737194461527029
2016-12-30,2017-01-31,EPOL,20,-0.030463673991408924,0.11423872687633563
2016-12-30,2017-01-31,EWA,20,-0.007170998244317328,0.04992548333250335
2016-12-30,2017-01-31,EWC,20,0.0022302787322427964,0.039387947654706545
2016-12-30,2017-01-31,EWD,20,-0.017287183183536614,0.06160803397384207
2016-12-30,2017-01-31,EWG,20,-0.0145884697424713,0.03889744863740208
2016-12-30,2017-01-31,EWH,20,0.029519828537824422,0.0795688971740065
2016-12-30,2017-01-31,EWI,20,-0.033160897249185584,-0.01941331448550343
2016-12-30,2017-01-31,EWJ,20,0.016001518013485372,0.03499766603553467
2016-12-30,2017-01-31,EWL,20,-0.01598500598407626,0.04310934917840403
2016-12-30,2017-01-31,EWM,20,0.0001665711275946613,0.04061272136249827
2016-12-30,2017-01-31,EWN,20,-0.020281006379950672,0.024430737034525807
2016-12-30,2017-01-31,EWP,20,-0.015847879568465895,0.03658985072806242
2016-12-30,2017-01-31,EWQ,20,-0.02782258163532414,0.013782224276198463
2016-12-30,2017-01-31,EWS,20,-0.0006876100434529686,0.09232330542313116
2016-12-30,2017-01-31,EWT,20,0.028018557062756022,0.07320382822897509
2016-12-30,2017-01-31,EWU,20,-0.00982100015941001,0.024764074519711965
2016-12-30,2017-01-31,EWW,20,0.01814063450319514,0.01910397551417864
2016-12-30,2017-01-31,EWY,20,0.0028287845011796264,0.08756109828933334
2016-12-30,2017-01-31,EWZ,20,0.011339439848188304,0.10587852943646703
2016-12-30,2017-01-31,EZA,20,-0.03369564134678149,0.04774677908889724
2016-12-30,2017-01-31,INDA,20,-0.021631766420825427,0.0578140394999862
2016-12-30,2017-01-31,IWM,20,0.008448858204533227,0.0028180016110854744
2016-12-30,2017-01-31,KSA,20,-0.0025073273119269324,0.0017025108090626961
2016-12-30,2017-01-31,MCHI,20,0.02985290379693817,0.07500559723271571
2016-12-30,2017-01-31,QQQ,20,0.007610407050650414,0.051401029812683685
2016-12-30,2017-01-31,SPY,20,0.004634133016189423,0.01789460676006871
2016-12-30,2017-01-31,THD,20,-0.02273160835384147,0.04979888646302877
2016-12-30,2017-01-31,TUR,20,0.04889094736069777,0.03510952955257274
2016-12-30,2017-01-31,VNM,20,-0.002753163981800699,0.039877378666068886
2017-01-31,2017-02-28,ASHR,19,-0.006230314864921538,0.00841674654525626
2017-01-31,2017-02-28,ECH,19,0.005322911860519142,0.03626568749569481
2017-01-31,2017-02-28,EDEN,19,-0.030010082277257655,-0.006681468530141177
2017-01-31,2017-02-28,EIDO,19,-0.001545586921066322,0.0032773926559626076
2017-01-31,2017-02-28,EPHE,19,0.0024988662077758406,-0.030338277181112816
2017-01-31,2017-02-28,EPOL,19,-0.041805735592790216,0.04061426107996824
2017-01-31,2017-02-28,EWA,19,-0.0031704139340059667,0.033427534484512966
2017-01-31,2017-02-28,EWC,19,-0.0013029873366130484,-0.018027833408476246
2017-01-31,2017-02-28,EWD,19,-0.02800364530681021,-0.0062294705856962285
2017-01-31,2017-02-28,EWG,19,-0.012089046132058079,0.0003634571206416748
2017-01-31,2017-02-28,EWH,19,-0.025527126689762647,0.027579624012003867
2017-01-31,2017-02-28,EWI,19,0.0036766185610763724,-0.003791397623856385
2017-01-31,2017-02-28,EWJ,19,-0.005284420492804753,0.013051198349149029
2017-01-31,2017-02-28,EWL,19,-0.01592847554541177,0.01008783595218965
2017-01-31,2017-02-28,EWM,19,-0.005026113527701548,0.00958572350092357
2017-01-31,2017-02-28,EWN,19,-8.146669262365513e-05,0.02869865573402386
2017-01-31,2017-02-28,EWP,19,-0.00572444483016421,-0.006549932096570288
2017-01-31,2017-02-28,EWQ,19,-0.0055924222871786,-0.003998795090721319
2017-01-31,2017-02-28,EWS,19,-0.01935017016660856,0.02526407067218006
2017-01-31,2017-02-28,EWT,19,-0.02931417366007183,0.0276015412999826
2017-01-31,2017-02-28,EWU,19,-0.015015422046408378,0.01462631195240971
2017-01-31,2017-02-28,EWW,19,-0.00899397819723946,0.02834185068731765
2017-01-31,2017-02-28,EWY,19,-0.03526038862541725,0.01174842896902839
